"LnERMtrain","LnERMtest","Lntrain_PBkl","Lntrain_MGG","Lntrain_Skl","Lntest_PBkl","Lntest_MGG","Lntest_Skl","bestSigma2_PBkl","bestSigma2_MGG","bestSigma2_Skl","bound_PBkl","bound_MGG","bound_Skl","ExL1_PBkl","ExL1_MGG","ExL1_Skl","Term1_PBkl","Term1_MGG","Term1_Skl","ExL2_PBkl","ExL2_MGG","ExL2_Skl","Term2_PBkl","Term2_MGG","Term2_Skl","RefL1_PBkl","RefL1_MGG","RefL1_Skl","RefTerm1_PBkl","RefTerm2_MGG","RefTerm2_Skl","RefL2_PBkl","RefL2_MGG","RefL2_Skl","RefTerm2_PBkl","RefTerm2_MGG","RefTerm2_Skl","ExL1P","ExL1M","ExL2P","ExL2M"
0.0571428571428571,0.100719424460432,0.0628392857142857,0.0613392857142857,0.0607142857142857,0.101151079136691,0.0979856115107914,0.0961870503597122,0.125,0.0625,0.03125,0.377983759665849,0.223653766775493,0.180060306011185,-0.00453571428571429,-0.00703571428571429,-0.0111428571428571,0.261440860855513,0.0640872324319579,0.0601062033119392,0,0,0,0,0,0,0.0785714285714286,0.0785714285714286,0.0785714285714286,0.116542898810336,0.159566534343535,0.119954102699246,0,0,0,0,0,0,0.00417857142857143,0.0153214285714286,0,0
0.0714285714285714,0.0431654676258993,0.076,0.0765,0.0723035714285714,0.0511510791366906,0.0507913669064748,0.0467625899280576,0.125,0.125,0.0625,0.392048792129498,0.232645032179041,0.199038625800645,-0.00589285714285714,-0.00589285714285714,-0.00603571428571429,0.275505893319162,0.0730784978355061,0.0790845231013989,0,0,0,0,0,0,0.0785714285714286,0.0785714285714286,0.0785714285714286,0.116542898810336,0.159566534343535,0.119954102699246,0,0,0,0,0,0,0.0103928571428571,0.0164285714285714,0,0
0.0660714285714286,0.0575539568345324,0.0896607142857143,0.0743928571428571,0.0707142857142857,0.0731654676258993,0.0566187050359712,0.0533812949640288,0.25,0.125,0.0625,0.385665359845538,0.226845253054137,0.189086019009396,0.0129285714285714,0.00471428571428571,0.00128571428571429,0.277503487326624,0.0771808212900301,0.077611514581146,0,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.108161872518914,0.149664431764107,0.11147450442825,0,0,0,0,0,0,0.0119642857142857,0.0106785714285714,0,0
0.0607142857142857,0.079136690647482,0.0698035714285714,0.0693214285714286,0.0661964285714286,0.0833093525179856,0.0839568345323741,0.0777697841726619,0.125,0.125,0.0625,0.369728554105605,0.207456814357225,0.174003089828029,-0.0015,-0.0015,-0.000607142857142857,0.270030327738881,0.0676944851725455,0.0710976627489138,0,0,0,0,0,0,0.0642857142857143,0.0642857142857143,0.0642857142857143,0.0996982263667243,0.139762329184679,0.102905427079116,0,0,0,0,0,0,0.00967857142857143,0.0102857142857143,0,0
0.0678571428571429,0.0575539568345324,0.073625,0.0699285714285714,0.0686428571428571,0.0658273381294964,0.0610791366906475,0.0622302158273381,0.125,0.0625,0.03125,0.36936602802001,0.20838925273775,0.168090849183784,0.00635714285714286,0.00335714285714286,0.00364285714285714,0.269667801653286,0.0686269235530708,0.0651854221046684,0,0,0,0,0,0,0.0642857142857143,0.0642857142857143,0.0642857142857143,0.0996982263667243,0.139762329184679,0.102905427079116,0,0,0,0,0,0,0.00728571428571429,0.00364285714285714,0,0
